,mean_expression,variance,cv,samples_expressed,max_expression,detection_rate
ENSG00000279628,4.666666666666667,6.333333333333333,0.539273887078038,0,7.0,0.12
ENSG00000279741,5.0,,,0,5.0,0.04
ENSG00000279880,4.166666666666667,4.966666666666667,0.5348644675306222,0,8.0,0.24
ENSG00000279887,3.5,0.5,0.20203050833321215,0,4.0,0.08
ENSG00000279905,2.5,4.5,0.8485281340297445,0,4.0,0.08
ENSG00000280080,5.285714285714286,9.904761904761903,0.5954130310125809,0,8.0,0.28
ENSG00000280181,3.25,8.25,0.8837788659788387,0,7.0,0.16
ENSG00000280594,6.5,15.5,0.6056929124536887,1,13.0,0.24
ENSG00000281162,34.0,1682.0,1.2062409793163924,1,63.0,0.08
ENSG00000282911,1.0,,,0,1.0,0.04
ENSG00000283148,1.0,,,0,1.0,0.04
ENSG00000283206,3.0,8.0,0.9428090384393667,0,5.0,0.08
ENSG00000283361,18.0,,,1,18.0,0.04
ENSG00000283378,1.0,,,0,1.0,0.04
ENSG00000283528,1.3333333333333333,0.3333333333333333,0.4330126986446241,0,2.0,0.12
ENSG00000283891,5.0,,,0,5.0,0.04
ENSG00000284695,3.0,,,0,3.0,0.04
ENSG00000285231,4.0,18.0,1.0606601691281707,0,7.0,0.08
ENSG00000285366,7.5,84.5,1.22565175242248,1,14.0,0.08
ENSG00000008735,4.5,1.5,0.27216552637109637,0,7.0,0.24
ENSG00000010310,4.75,4.785714285714286,0.4605531668834536,0,8.0,0.32
ENSG00000065621,3.0,1.0,0.3333333322222222,0,4.0,0.12
ENSG00000066032,5.0,7.0,0.5291502611546176,0,9.0,0.28
ENSG00000070729,5.0,4.666666666666667,0.43204937902975865,0,7.0,0.16
ENSG00000070985,7.5,4.5,0.2828427120974954,0,9.0,0.08
ENSG00000077522,12.0,104.66666666666667,0.8525560689130257,1,27.0,0.16
ENSG00000081853,4.75,0.9166666666666666,0.20156360120856887,0,6.0,0.16
ENSG00000091972,4.0,,,0,4.0,0.04
ENSG00000100351,2.0,3.0,0.8660253994543117,0,4.0,0.12
ENSG00000100652,2.5,4.5,0.8485281340297445,0,4.0,0.08
ENSG00000102174,4.0,,,0,4.0,0.04
ENSG00000104490,9.25,174.91666666666666,1.4297952931923457,1,29.0,0.16
ENSG00000106688,3.4,3.3000000000000003,0.5342912373869362,0,5.0,0.2
ENSG00000111249,5.0,1.0,0.1999999996,0,6.0,0.12
ENSG00000111339,3.6,6.300000000000001,0.6972166868416833,0,6.0,0.2
ENSG00000111664,5.5,4.5,0.38569460721867205,0,7.0,0.08
ENSG00000113248,4.0,,,0,4.0,0.04
ENSG00000118017,3.5,3.0,0.49487165789147447,0,5.0,0.16
ENSG00000118298,3.0,2.0,0.47140451921968335,0,4.0,0.08
ENSG00000122133,5.0,,,0,5.0,0.04
ENSG00000127920,6.0,,,0,6.0,0.04
ENSG00000128655,1.5,0.5,0.47140451764833496,0,2.0,0.08
ENSG00000130294,7.375,25.125,0.6796589026636294,2,18.0,0.32
ENSG00000131482,1.6666666666666667,0.3333333333333333,0.3464101594353145,0,2.0,0.12
ENSG00000131914,1.0,,,0,1.0,0.04
ENSG00000132000,4.8,8.700000000000001,0.6144950488761615,0,9.0,0.2
ENSG00000132821,5.0,,,0,5.0,0.04
ENSG00000132915,6.0,,,0,6.0,0.04
ENSG00000134115,8.0,,,0,8.0,0.04
ENSG00000134765,5.0,,,0,5.0,0.04
ENSG00000134962,8.333333333333334,16.333333333333332,0.4849742255373165,1,12.0,0.12
ENSG00000136155,10.5,24.5,0.471404520342075,1,14.0,0.08
ENSG00000136378,3.0,,,0,3.0,0.04
ENSG00000144645,7.0,,,0,7.0,0.04
ENSG00000146352,1.0,0.0,0.0,0,1.0,0.08
ENSG00000147465,3.0,4.666666666666667,0.7200822974228214,0,6.0,0.16
ENSG00000148468,6.333333333333333,14.333333333333332,0.5977798249298502,0,9.0,0.12
ENSG00000149305,1.0,,,0,1.0,0.04
ENSG00000153820,12.0,,,1,12.0,0.04
ENSG00000154678,4.25,10.25,0.7533087320431381,0,7.0,0.16
ENSG00000155974,3.3333333333333335,4.333333333333334,0.6244997979663405,0,5.0,0.12
ENSG00000157680,9.0,,,0,9.0,0.04
ENSG00000158258,4.0,,,0,4.0,0.04
ENSG00000158955,2.5,4.5,0.8485281340297445,0,4.0,0.08
ENSG00000161682,3.75,2.9166666666666665,0.4554200328281954,0,6.0,0.16
ENSG00000164434,4.666666666666667,16.333333333333336,0.86602540192867,0,9.0,0.12
ENSG00000165188,2.6666666666666665,8.333333333333334,1.0825317506710543,0,6.0,0.12
ENSG00000165194,9.0,,,0,9.0,0.04
ENSG00000166342,5.0,,,0,5.0,0.04
ENSG00000169213,2.6666666666666665,2.333333333333333,0.5728219597213976,0,4.0,0.12
ENSG00000169242,5.0,3.0,0.3464101608209551,0,7.0,0.12
ENSG00000170681,2.5,4.5,0.8485281340297445,0,4.0,0.08
ENSG00000172771,6.25,20.25,0.719999998848,0,10.0,0.16
ENSG00000173093,4.0,2.0,0.3535533897093903,0,5.0,0.08
ENSG00000173947,5.5,4.5,0.38569460721867205,0,7.0,0.08
ENSG00000174938,4.0,18.0,1.0606601691281707,0,7.0,0.08
ENSG00000175097,6.0,,,0,6.0,0.04
ENSG00000175311,4.5,24.5,1.099943879401421,0,8.0,0.08
ENSG00000175518,12.25,29.583333333333332,0.44400459479620624,2,20.0,0.16
ENSG00000176165,8.0,98.0,1.237436865529662,1,15.0,0.08
ENSG00000180712,3.6666666666666665,2.333333333333333,0.4165977893143551,0,5.0,0.12
ENSG00000180878,5.0,3.0,0.3464101608209551,0,7.0,0.12
ENSG00000181819,1.0,0.0,0.0,0,1.0,0.12
ENSG00000182352,8.0,,,0,8.0,0.04
ENSG00000183317,4.666666666666667,40.33333333333333,1.3608970601736239,1,12.0,0.12
ENSG00000184188,1.25,0.25,0.39999999680000003,0,2.0,0.16
ENSG00000185008,5.0,0.0,0.0,0,5.0,0.08
ENSG00000185386,6.571428571428571,16.952380952380953,0.6265497474876356,2,12.0,0.28
ENSG00000185565,4.2,4.199999999999999,0.4879500353124807,0,6.0,0.2
ENSG00000185904,5.0,,,0,5.0,0.04
ENSG00000187536,1.0,,,0,1.0,0.04
ENSG00000188833,3.0,5.333333333333333,0.7698003563534997,0,5.0,0.16
ENSG00000188886,2.5,4.5,0.8485281340297445,0,4.0,0.08
ENSG00000197415,5.0,,,0,5.0,0.04
ENSG00000197889,5.0,,,0,5.0,0.04
ENSG00000198358,1.5,0.3333333333333333,0.38490017689374934,0,2.0,0.16
ENSG00000198523,9.0,,,0,9.0,0.04
ENSG00000198555,5.0,,,0,5.0,0.04
ENSG00000198758,5.75,8.25,0.4995271857867378,0,9.0,0.16
ENSG00000199357,3.0,,,0,3.0,0.04
ENSG00000200629,3.5,0.5,0.20203050833321215,0,4.0,0.08
ENSG00000201342,5.0,,,0,5.0,0.04
ENSG00000201351,4.0,,,0,4.0,0.04
ENSG00000202227,7.0,,,0,7.0,0.04
ENSG00000203280,2.0,,,0,2.0,0.04
ENSG00000204010,3.0,7.0,0.8819171007484733,0,6.0,0.12
ENSG00000204147,6.75,18.916666666666668,0.6443451027836807,1,11.0,0.16
ENSG00000204540,5.0,2.0,0.2828427119089336,0,6.0,0.08
ENSG00000204695,1.5,0.5,0.47140451764833496,0,2.0,0.08
ENSG00000204801,1.0,,,0,1.0,0.04
ENSG00000204894,4.0,,,0,4.0,0.04
ENSG00000206637,1.0,,,0,1.0,0.04
ENSG00000206808,7.0,,,0,7.0,0.04
ENSG00000207031,5.166666666666667,5.366666666666667,0.448375492135894,0,7.0,0.24
ENSG00000212138,5.0,,,0,5.0,0.04
ENSG00000212186,2.0,,,0,2.0,0.04
ENSG00000212542,4.0,0.0,0.0,0,4.0,0.08
ENSG00000213062,4.333333333333333,12.333333333333332,0.810434902195361,0,8.0,0.12
ENSG00000213244,10.0,,,0,10.0,0.04
ENSG00000213424,7.0,,,0,7.0,0.04
ENSG00000213480,4.333333333333333,6.333333333333333,0.5807564936806197,0,7.0,0.12
ENSG00000213513,4.666666666666667,5.333333333333333,0.4948716582449542,0,6.0,0.12
ENSG00000213568,2.0,0.6666666666666666,0.40824828842262156,0,3.0,0.16
ENSG00000213739,1.0,,,0,1.0,0.04
ENSG00000214045,1.0,0.0,0.0,0,1.0,0.12
ENSG00000214369,2.5,4.5,0.8485281340297445,0,4.0,0.08
ENSG00000214513,11.0,,,1,11.0,0.04
ENSG00000214578,2.75,5.583333333333333,0.8592392016486953,0,6.0,0.16
ENSG00000214700,2.0,,,0,2.0,0.04
ENSG00000215063,1.5,0.5,0.47140451764833496,0,2.0,0.08
ENSG00000215397,6.0,,,0,6.0,0.04
ENSG00000215533,6.0,3.0,0.28867513411368767,0,7.0,0.12
ENSG00000215630,5.666666666666667,6.333333333333333,0.44410790717338305,0,8.0,0.12
ENSG00000217643,1.0,0.0,0.0,0,1.0,0.16
ENSG00000218153,4.5,0.5,0.1571348399144887,0,5.0,0.08
ENSG00000218472,1.0,,,0,1.0,0.04
ENSG00000219039,1.0,0.0,0.0,0,1.0,0.08
ENSG00000220583,4.0,,,0,4.0,0.04
ENSG00000220695,3.5,11.0,0.9476070802512369,0,8.0,0.16
ENSG00000223653,4.0,,,0,4.0,0.04
ENSG00000223968,1.0,0.0,0.0,0,1.0,0.12
ENSG00000224280,2.125,1.2678571428571428,0.5298784099580326,0,4.0,0.32
ENSG00000224337,4.5,0.5,0.1571348399144887,0,5.0,0.08
ENSG00000224668,1.6666666666666667,1.3333333333333335,0.6928203188706291,0,3.0,0.12
ENSG00000224714,1.0,,,0,1.0,0.04
ENSG00000224827,1.0,0.0,0.0,0,1.0,0.2
ENSG00000224891,9.0,2.0,0.15713484008908296,0,10.0,0.08
ENSG00000224973,6.0,,,0,6.0,0.04
ENSG00000225294,1.5,0.5,0.47140451764833496,0,2.0,0.08
ENSG00000225602,5.75,21.583333333333332,0.8079628893059401,1,12.0,0.16
ENSG00000225650,9.0,,,0,9.0,0.04
ENSG00000225665,1.0,,,0,1.0,0.04
ENSG00000225971,1.0,,,0,1.0,0.04
ENSG00000225984,1.0,0.0,0.0,0,1.0,0.08
ENSG00000225986,6.0,,,0,6.0,0.04
ENSG00000226340,1.0,,,0,1.0,0.04
ENSG00000226676,1.0,,,0,1.0,0.04
ENSG00000226772,6.0,,,0,6.0,0.04
ENSG00000226840,1.0,,,0,1.0,0.04
ENSG00000226864,5.833333333333333,19.366666666666667,0.7544155719439454,1,12.0,0.24
ENSG00000227343,1.0,,,0,1.0,0.04
ENSG00000227694,1.5,0.5,0.47140451764833496,0,2.0,0.08
ENSG00000227953,6.0,,,0,6.0,0.04
ENSG00000228036,1.0,,,0,1.0,0.04
ENSG00000228121,1.6666666666666667,1.3333333333333335,0.6928203188706291,0,3.0,0.12
ENSG00000228278,5.0,2.0,0.2828427119089336,0,6.0,0.08
ENSG00000228294,2.5,4.5,0.8485281340297445,0,4.0,0.08
ENSG00000228386,5.5,0.5,0.12856486907289072,0,6.0,0.08
ENSG00000228434,6.2,12.7,0.5747912791118032,0,10.0,0.2
ENSG00000228510,1.0,,,0,1.0,0.04
ENSG00000228753,2.0,0.0,0.0,0,2.0,0.12
ENSG00000228808,5.0,3.0,0.3464101608209551,0,7.0,0.12
ENSG00000228809,9.0,8.0,0.3142696801781659,1,11.0,0.08
ENSG00000229129,1.8,1.7000000000000002,0.7243558187760953,0,4.0,0.2
ENSG00000229245,2.3333333333333335,2.333333333333333,0.6546536679023185,0,4.0,0.12
ENSG00000229670,1.0,,,0,1.0,0.04
ENSG00000230121,5.0,2.0,0.2828427119089336,0,6.0,0.08
ENSG00000230149,4.166666666666667,4.166666666666667,0.48989794738088055,0,7.0,0.24
ENSG00000230641,4.0,8.0,0.7071067794187806,0,6.0,0.08
ENSG00000230758,9.0,0.0,0.0,0,9.0,0.08
ENSG00000231102,6.5,12.5,0.5439282923836084,0,9.0,0.08
ENSG00000231605,1.0,,,0,1.0,0.04
ENSG00000232422,6.0,2.0,0.23570226000267877,0,7.0,0.08
ENSG00000232431,9.0,,,0,9.0,0.04
ENSG00000232460,1.5,0.5,0.47140451764833496,0,2.0,0.08
ENSG00000233020,1.2,0.2,0.37267799314431505,0,2.0,0.2
ENSG00000233040,1.5,0.5,0.47140451764833496,0,2.0,0.08
ENSG00000233077,3.5,0.5,0.20203050833321215,0,4.0,0.08
ENSG00000233117,1.0,0.0,0.0,0,1.0,0.08
ENSG00000233286,2.5,4.5,0.8485281340297445,0,4.0,0.08
ENSG00000233690,6.5,0.5,0.1087856584767217,0,7.0,0.08
ENSG00000233799,6.5,4.5,0.326356975430165,0,8.0,0.08
ENSG00000234208,5.666666666666667,17.333333333333336,0.7347056455738605,0,9.0,0.12
ENSG00000234371,4.0,9.0,0.7499999981250001,0,7.0,0.12
ENSG00000234424,7.0,2.0,0.20203050862182714,0,8.0,0.08
ENSG00000234466,6.5,24.5,0.7614996093370517,0,10.0,0.08
ENSG00000235018,8.0,,,0,8.0,0.04
ENSG00000235215,4.0,,,0,4.0,0.04
ENSG00000235218,11.0,,,1,11.0,0.04
ENSG00000235377,2.0,,,0,2.0,0.04
ENSG00000235685,1.0,0.0,0.0,0,1.0,0.08
ENSG00000235995,2.0,,,0,2.0,0.04
ENSG00000236148,1.0,0.0,0.0,0,1.0,0.12
ENSG00000236164,9.5,3.0,0.18232113744691217,2,11.0,0.16
ENSG00000236189,1.5,0.5,0.47140451764833496,0,2.0,0.08
ENSG00000236277,1.0,,,0,1.0,0.04
ENSG00000236325,8.0,,,0,8.0,0.04
ENSG00000236430,5.0,,,0,5.0,0.04
ENSG00000236449,4.5,5.666666666666667,0.5289946972350377,0,6.0,0.16
ENSG00000236965,2.0,,,0,2.0,0.04
ENSG00000237592,1.0,,,0,1.0,0.04
ENSG00000238835,6.0,2.0,0.23570226000267877,0,7.0,0.08
ENSG00000238963,4.0,,,0,4.0,0.04
ENSG00000239474,5.0,,,0,5.0,0.04
ENSG00000239870,1.0,0.0,0.0,0,1.0,0.08
ENSG00000240015,6.0,,,0,6.0,0.04
ENSG00000240776,2.2,4.7,0.9854310586425314,0,6.0,0.2
ENSG00000240869,3.5,4.5,0.6060915249996364,0,5.0,0.08
ENSG00000240972,4.5,4.5,0.47140451974346603,0,6.0,0.08
ENSG00000241472,7.0,0.0,0.0,0,7.0,0.08
ENSG00000241535,3.5,12.5,1.0101525416660606,0,6.0,0.08
ENSG00000241546,6.5,12.5,0.5439282923836084,0,9.0,0.08
ENSG00000241749,1.0,,,0,1.0,0.04
ENSG00000243081,1.0,,,0,1.0,0.04
ENSG00000243352,1.0,,,0,1.0,0.04
ENSG00000244062,2.0,,,0,2.0,0.04
ENSG00000244088,1.0,,,0,1.0,0.04
ENSG00000244257,4.5,24.5,1.099943879401421,0,8.0,0.08
ENSG00000244259,1.0,,,0,1.0,0.04
ENSG00000244390,1.0,0.0,0.0,0,1.0,0.12
ENSG00000244642,2.5,4.5,0.8485281340297445,0,4.0,0.08
ENSG00000245322,6.5,4.5,0.326356975430165,0,8.0,0.08
ENSG00000245651,7.0,,,0,7.0,0.04
ENSG00000247416,1.0,0.0,0.0,0,1.0,0.08
ENSG00000248196,6.333333333333333,6.333333333333333,0.39735970649210306,0,9.0,0.12
ENSG00000248356,5.5,12.5,0.6428243453644535,0,8.0,0.08
ENSG00000248540,1.0,,,0,1.0,0.04
ENSG00000249148,1.0,0.0,0.0,0,1.0,0.16
ENSG00000250030,1.0,,,0,1.0,0.04
ENSG00000250045,4.0,,,0,4.0,0.04
ENSG00000250240,9.5,24.5,0.5210260487469023,1,13.0,0.08
ENSG00000250441,1.25,0.25,0.39999999680000003,0,2.0,0.16
ENSG00000250501,2.0,,,0,2.0,0.04
ENSG00000250764,4.5,10.3,0.7131914000098508,0,9.0,0.24
ENSG00000251779,9.0,,,0,9.0,0.04
ENSG00000253021,4.0,,,0,4.0,0.04
ENSG00000253039,9.0,,,0,9.0,0.04
ENSG00000253116,5.0,,,0,5.0,0.04
ENSG00000253457,3.3333333333333335,10.333333333333334,0.9643650732062002,0,7.0,0.12
ENSG00000253528,5.0,8.0,0.5656854238178672,0,7.0,0.08
ENSG00000254060,4.5,24.5,1.099943879401421,0,8.0,0.08
ENSG00000254186,2.5,4.5,0.8485281340297445,0,4.0,0.08
ENSG00000254287,3.5,12.5,1.0101525416660606,0,6.0,0.08
ENSG00000254864,4.0,,,0,4.0,0.04
ENSG00000255495,6.0,8.0,0.47140452000535754,0,8.0,0.08
ENSG00000255772,3.0,2.0,0.47140451921968335,0,4.0,0.08
ENSG00000256633,5.0,3.3333333333333335,0.365148370939814,0,7.0,0.16
ENSG00000257859,7.5,3.0,0.23094010736793016,0,9.0,0.16
ENSG00000257875,4.5,0.5,0.1571348399144887,0,5.0,0.08
ENSG00000258013,1.0,,,0,1.0,0.04
ENSG00000258017,6.0,2.0,0.23570226000267877,0,7.0,0.08
ENSG00000258304,1.0,0.0,0.0,0,1.0,0.08
ENSG00000258407,5.0,,,0,5.0,0.04
ENSG00000258484,6.25,36.916666666666664,0.9721453922343372,1,15.0,0.16
ENSG00000258488,1.0,,,0,1.0,0.04
ENSG00000258499,2.0,,,0,2.0,0.04
ENSG00000258711,4.666666666666667,9.333333333333334,0.6546536693051479,0,8.0,0.12
ENSG00000258789,3.5,4.5,0.6060915249996364,0,5.0,0.08
ENSG00000259019,1.0,,,0,1.0,0.04
ENSG00000259229,2.0,,,0,2.0,0.04
ENSG00000259429,4.0,6.5,0.6373774376056545,0,8.0,0.2
ENSG00000259807,3.5,0.5,0.20203050833321215,0,4.0,0.08
ENSG00000259818,5.0,7.0,0.5291502611546176,0,7.0,0.12
ENSG00000259838,3.0,3.4,0.6146362951040716,0,6.0,0.44
ENSG00000259883,5.0,12.0,0.6928203216419102,0,10.0,0.16
ENSG00000260037,4.0,,,0,4.0,0.04
ENSG00000260120,7.0,,,0,7.0,0.04
ENSG00000260128,4.0,4.0,0.49999999875,0,6.0,0.12
ENSG00000260409,9.0,,,0,9.0,0.04
ENSG00000260416,7.0,,,0,7.0,0.04
ENSG00000260583,7.5,4.5,0.2828427120974954,0,9.0,0.08
ENSG00000260643,4.333333333333333,9.333333333333332,0.7050116437508716,0,7.0,0.12
ENSG00000260671,10.5,60.5,0.7407785319661178,1,16.0,0.08
ENSG00000261141,6.0,,,0,6.0,0.04
ENSG00000261239,6.0,,,0,6.0,0.04
ENSG00000261467,1.0,0.0,0.0,0,1.0,0.08
ENSG00000262408,9.0,,,0,9.0,0.04
ENSG00000262454,4.8,10.7,0.6814761333217633,0,9.0,0.2
ENSG00000263307,4.666666666666667,2.6666666666666665,0.34992710536203875,0,7.0,0.24
ENSG00000264215,1.6666666666666667,1.3333333333333335,0.6928203188706291,0,3.0,0.12
ENSG00000264254,6.0,,,0,6.0,0.04
ENSG00000264304,4.75,10.785714285714286,0.6914023403532973,1,11.0,0.32
ENSG00000264801,6.5,12.5,0.5439282923836084,0,9.0,0.08
ENSG00000265334,3.0,,,0,3.0,0.04
ENSG00000265879,8.0,8.0,0.353553390151332,0,10.0,0.08
ENSG00000266017,1.5714285714285714,0.2857142857142857,0.34015066936030863,0,2.0,0.28
ENSG00000266111,4.0,2.0,0.3535533897093903,0,5.0,0.08
ENSG00000266184,1.5,0.3333333333333333,0.38490017689374934,0,2.0,0.16
ENSG00000266527,1.0,,,0,1.0,0.04
ENSG00000266696,6.0,2.0,0.23570226000267877,0,7.0,0.08
ENSG00000267264,4.0,,,0,4.0,0.04
ENSG00000267690,4.875,3.5535714285714284,0.38668551482281793,0,8.0,0.32
ENSG00000268416,1.0,,,0,1.0,0.04
ENSG00000268601,5.0,18.0,0.8485281357268007,0,10.0,0.16
ENSG00000268942,1.8333333333333333,0.5666666666666667,0.41060326287439003,0,3.0,0.24
ENSG00000268949,2.0,3.0,0.8660253994543117,0,5.0,0.2
ENSG00000269086,1.25,0.25,0.39999999680000003,0,2.0,0.16
ENSG00000270269,7.5,24.333333333333332,0.6577177140985426,1,13.0,0.16
ENSG00000270307,1.375,0.5535714285714286,0.5411082208958274,0,3.0,0.32
ENSG00000270641,15.0,,,1,15.0,0.04
ENSG00000270723,2.0,,,0,2.0,0.04
ENSG00000271075,6.5,12.5,0.5439282923836084,0,9.0,0.08
ENSG00000271304,25.0,,,1,25.0,0.04
ENSG00000271400,1.0,,,0,1.0,0.04
ENSG00000271841,7.0,,,0,7.0,0.04
ENSG00000271926,9.5,0.5,0.0744322926781289,0,10.0,0.08
ENSG00000272910,7.0,14.0,0.5345224830612452,1,12.0,0.16
ENSG00000273212,9.0,18.0,0.47140452026724877,1,12.0,0.08
ENSG00000274214,3.0,,,0,3.0,0.04
ENSG00000274660,1.5,0.5,0.47140451764833496,0,2.0,0.08
ENSG00000274776,9.333333333333334,2.3333333333333335,0.1636634175016406,1,11.0,0.12
ENSG00000274797,5.0,,,0,5.0,0.04
ENSG00000276047,5.5,4.5,0.38569460721867205,0,7.0,0.08
ENSG00000276067,4.0,,,0,4.0,0.04
ENSG00000276172,1.0,,,0,1.0,0.04
ENSG00000276317,5.5,0.5,0.12856486907289072,0,6.0,0.08
ENSG00000276957,5.0,5.0,0.4472135946055308,0,8.0,0.2
ENSG00000277548,6.8,4.7,0.31881593171760597,0,9.0,0.2
ENSG00000277579,5.0,1.0,0.1999999996,0,6.0,0.12
ENSG00000277634,4.5,4.5,0.47140451974346603,0,6.0,0.08
ENSG00000278224,6.0,4.0,0.33333333277777777,0,8.0,0.12
ENSG00000278356,3.6666666666666665,6.333333333333334,0.6863485831527539,0,6.0,0.12
ENSG00000278594,1.0,,,0,1.0,0.04
ENSG00000279024,6.0,,,0,6.0,0.04
ENSG00000279123,10.0,,,0,10.0,0.04
ENSG00000279254,5.0,,,0,5.0,0.04
ENSG00000279394,6.6,32.3,0.8611074070821295,1,14.0,0.2
ENSG00000279479,7.0,,,0,7.0,0.04
ENSG00000279766,5.5,4.333333333333333,0.3784847264875064,0,8.0,0.16
ENSG00000279925,1.0,,,0,1.0,0.04
ENSG00000280040,6.333333333333333,2.333333333333333,0.24118819409053652,0,8.0,0.12
ENSG00000280091,5.333333333333333,0.33333333333333337,0.10825317527008015,0,6.0,0.12
ENSG00000280107,7.0,10.0,0.4517539508072629,0,10.0,0.16
ENSG00000280117,1.0,0.0,0.0,0,1.0,0.12
ENSG00000280182,4.0,,,0,4.0,0.04
ENSG00000280205,17.5,112.5,0.6060915263849884,1,25.0,0.08
ENSG00000280309,1.0,,,0,1.0,0.04
ENSG00000280351,4.4,10.8,0.7468943949004665,0,8.0,0.2
ENSG00000282381,1.0,,,0,1.0,0.04
ENSG00000283338,5.0,,,0,5.0,0.04
ENSG00000283631,9.0,,,0,9.0,0.04
ENSG00000283648,13.5,60.5,0.5761610805400305,1,19.0,0.08
ENSG00000283913,6.0,,,0,6.0,0.04
ENSG00000284526,4.0,18.0,1.0606601691281707,0,7.0,0.08
ENSG00000284636,2.5,4.5,0.8485281340297445,0,4.0,0.08
ENSG00000284690,4.5,12.5,0.7856741995724436,0,7.0,0.08
ENSG00000284703,4.25,2.9166666666666665,0.4018412055627108,0,6.0,0.16
ENSG00000013619,3.0,2.0,0.47140451921968335,0,4.0,0.08
ENSG00000064886,6.625,22.267857142857142,0.7122842313402193,1,16.0,0.32
ENSG00000064989,2.0,3.0,0.8660253994543117,0,4.0,0.12
ENSG00000066468,6.666666666666667,5.333333333333333,0.34641016099416017,0,8.0,0.12
ENSG00000069188,2.0,2.0,0.7071067776510137,0,3.0,0.08
ENSG00000074219,3.0,2.0,0.47140451921968335,0,4.0,0.08
ENSG00000087085,5.333333333333333,2.333333333333333,0.2864109803977194,0,7.0,0.12
ENSG00000101447,3.0,4.0,0.6666666644444444,0,5.0,0.12
ENSG00000101638,5.0,8.0,0.5656854238178672,0,7.0,0.08
ENSG00000102145,3.3333333333333335,4.333333333333334,0.6244997979663405,0,5.0,0.12
ENSG00000104332,4.666666666666667,6.333333333333333,0.539273887078038,0,7.0,0.12
ENSG00000105419,6.0,75.0,1.4433756705684384,1,16.0,0.12
ENSG00000106013,3.0,0.0,0.0,0,3.0,0.08
ENSG00000107018,5.5,4.5,0.38569460721867205,0,7.0,0.08
ENSG00000108255,5.666666666666667,0.33333333333333337,0.101885341441901,0,6.0,0.12
ENSG00000109944,7.0,18.0,0.6060915258654813,0,10.0,0.08
ENSG00000110195,1.0,,,0,1.0,0.04
ENSG00000110375,4.0,0.0,0.0,0,4.0,0.08
ENSG00000119139,2.25,0.9166666666666666,0.42552315711160293,0,3.0,0.16
ENSG00000119547,4.8,6.7,0.5392574616075797,0,8.0,0.2
ENSG00000119888,3.6666666666666665,2.333333333333333,0.4165977893143551,0,5.0,0.12
ENSG00000121570,1.5,0.3333333333333333,0.38490017689374934,0,2.0,0.16
ENSG00000122043,4.0,1.0,0.249999999375,0,5.0,0.12
ENSG00000123843,2.0,2.0,0.7071067776510137,0,3.0,0.08
ENSG00000128218,6.5,4.5,0.326356975430165,0,8.0,0.08
ENSG00000130477,5.0,37.0,1.2165525036265388,1,12.0,0.12
ENSG00000130711,3.5,0.5,0.20203050833321215,0,4.0,0.08
ENSG00000132698,5.0,2.0,0.2828427119089336,0,6.0,0.08
ENSG00000132704,1.0,,,0,1.0,0.04
ENSG00000135577,5.0,,,0,5.0,0.04
ENSG00000137875,2.0,,,0,2.0,0.04
ENSG00000141293,3.0,,,0,3.0,0.04
ENSG00000142449,5.0,,,0,5.0,0.04
ENSG00000142530,4.5,0.5,0.1571348399144887,0,5.0,0.08
ENSG00000144852,5.833333333333333,19.76666666666667,0.7621666203606816,1,14.0,0.24
ENSG00000145107,2.6666666666666665,2.333333333333333,0.5728219597213976,0,4.0,0.12
ENSG00000145248,5.5,12.5,0.6428243453644535,0,8.0,0.08
ENSG00000149926,1.0,,,0,1.0,0.04
ENSG00000151693,4.0,7.0,0.6614378261125531,0,6.0,0.12
ENSG00000152292,5.0,0.6666666666666666,0.16329931585894658,0,6.0,0.16
ENSG00000154252,3.3333333333333335,4.333333333333334,0.6244997979663405,0,5.0,0.12
ENSG00000154258,1.0,,,0,1.0,0.04
ENSG00000156463,1.0,,,0,1.0,0.04
ENSG00000157330,3.0,2.0,0.47140451921968335,0,4.0,0.08
ENSG00000161082,3.5,0.5,0.20203050833321215,0,4.0,0.08
ENSG00000163283,3.5,0.5,0.20203050833321215,0,4.0,0.08
ENSG00000163898,8.0,12.0,0.4330127013509534,0,10.0,0.12
ENSG00000164304,5.5,0.5,0.12856486907289072,0,6.0,0.08
ENSG00000164743,4.5,0.5,0.1571348399144887,0,5.0,0.08
ENSG00000166947,3.0,2.0,0.47140451921968335,0,4.0,0.08
ENSG00000167880,3.0,,,0,3.0,0.04
ENSG00000167971,7.0,12.0,0.49487165859843396,1,11.0,0.12
ENSG00000170421,5.75,17.357142857142858,0.7245548594314667,1,15.0,0.32
ENSG00000170624,3.0,2.0,0.47140451921968335,0,4.0,0.08
ENSG00000172350,4.0,2.0,0.3535533897093903,0,5.0,0.08
ENSG00000174358,6.0,,,0,6.0,0.04
ENSG00000175920,4.0,18.0,1.0606601691281707,0,7.0,0.08
ENSG00000176761,6.0,11.333333333333334,0.5610836067516428,1,11.0,0.16
ENSG00000177839,5.0,,,0,5.0,0.04
ENSG00000178556,2.0,,,0,2.0,0.04
ENSG00000180539,4.5,24.5,1.099943879401421,0,8.0,0.08
ENSG00000180869,1.0,,,0,1.0,0.04
ENSG00000183628,1.0,,,0,1.0,0.04
ENSG00000185518,3.75,4.25,0.5497474152830283,0,6.0,0.16
ENSG00000186051,4.0,,,0,4.0,0.04
ENSG00000187479,5.0,,,0,5.0,0.04
ENSG00000187621,12.0,72.0,0.7071067805972918,1,18.0,0.08
